original_id,original,generation,system,sentence_type,rating_1,rating_2,rating_3,rating_1_zscore,rating_2_zscore,rating_3_zscore
56,"Robinson returned to West Point in 1972 to serve as the 3rd Regimental Tactical officer, where he was tasked with developing and training cadets.",Robinson returned to West Point in 1972 as the 3rd Regimental Tactical officer. His main job at West Point was to train the new cadets.,Muss,Splittings,86.0,68.0,77.0,0.3771137839164157,-0.0787526778870135,-0.6769052240794627
18,"Described as a darkly comedic bio-pic, Emilia Jones was confirmed to be portraying the whistle-blower Reality Winner from a script written by Kerry Howley based on her own 2017 New York Magazine feature, ""Who Is Reality Winner?"" with Fogel also on board to direct.","Described as a darkly comedic bio-pic, Emilia Jones was confirmed to be portraying the whistle-blower Reality Winner with Fogel also on board to direct from a script written by Kerry Howley based on her own 2017 New York Magazine feature.",Muss,Deletions,80.0,75.0,50.0,-0.0449039595179712,0.317877511385484,-0.9215310046635748
29,"However, upon Flynn's apparent success in securing sufficient backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role.""","However, upon Flynn's apparent success in securing enough backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looks forward, "" to seeing how he utilizes those great qualities in this leadership role. """,T5-3B,Paraphrases,62.0,40.0,60.0,-1.310957189821132,-1.6652734349770038,-2.006771288984329
38,"The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.",The Iranian team made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests. Some Iranian supporters cheered against their own team or boycotted their team.,T5-3B,Splittings,70.0,80.0,84.0,-0.7482668652419494,0.6011847894372679,0.0443135615864048
37,"According to the eyewitness account, the shooter ""snapped,"" before shooting a woman, proceeding to kill employees within the break room before firing at least ten shots in the grocery aisles.","A witness said that the shooter ""snapped,"" before shooting a woman. The shooter then killed employees in the break room and fired at least ten shots in the grocery aisles.",Human 2 Writing,Splittings,85.0,73.0,53.0,0.3067774933440179,0.2045546001647704,-0.7316250116285449
19,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Mediators and outside observers agree this agreement is a move towards peace, but true peace still has not been reached.",GPT-3-few-shot,Deletions,90.0,80.0,95.0,0.658458946206007,0.6011847894372679,0.8712168413446268
55,"A Morning Consult poll in mid-November 2022 found that only 28% of Americans supported having an impeachment investigation or investigations into Hunter Biden's business dealings to be a top congressional priority, though it also found more than half of self-identified Republicans supported it as a top congressional priority.","In mid-November 2022, a Morning Consult poll revealed that only 28% of Americans thought an impeachment investigation or investigations into Hunter Biden's business dealings should be a major congressional focus, but over half of Republicans agreed it should be a priority.",GPT-3-zero-shot,Paraphrases,83.0,80.0,90.0,0.1661049121992222,0.6011847894372679,0.5570847742290884
57,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.","In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, probably after 1913, when the building was changed from its original use.",Muss,Paraphrases,40.0,60.0,45.0,-2.858355582413884,-0.5320443227698679,-1.2380409930552916
45,"The film received positive reviews from critics, with praise towards Coogler's direction, the action sequences, production and costume design, the cast's performances (particularly those of Wright, Gurira, Huerta, and Bassett), emotional weight, musical score, and its tributes to Boseman, although the runtime received some criticism.","Film critics praised Coogler’s direction, action scenes, production and costume design, the cast’s performances, emotional weight, musical score, and tributes to Boseman. Some critics disliked the length of the movie.",Human 2 Writing,Splittings,100.0,85.0,80.0,1.3618218519299852,0.884492067489052,0.9775289256867248
54,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",GPT-3-zero-shot,Paraphrases,88.0,85.0,92.0,0.5177863650612113,0.884492067489052,0.7280085117766496
27,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will become the first female Governor of Massachusetts in January 2023, and the first openly lesbian governor of a U.S. state, along with the third openly LGBT person (after Kate Brown and Jared Polis).",GPT-3-zero-shot,Paraphrases,80.0,65.0,55.0,-0.0449039595179712,-0.2487370447180839,-0.6050210162718582
43,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom said that the government of Scotland had no right to hold a second referendum on independence without the permission of the British government.,Muss,Paraphrases,65.0,60.0,95.0,-1.0999483181039384,-0.5320443227698679,0.8712168413446268
40,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, so the Moon's gravitational force became stronger than Earth's relative to the spacecraft.",T5-3B,Paraphrases,60.0,30.0,75.0,-1.4516297709659276,-2.231887991080572,-0.8489187869043615
25,"On 3 November 2022, the British Foreign Secretary James Cleverly announced that the UK and Mauritius had decided to begin negotiations on sovereignty over the British Indian Ocean Territory, taking into account the recent international legal proceedings.","On 3 November 2022, the British Foreign Secretary James Cleverly said that the UK and Mauritius had decided to start talks to take over the British Indian Ocean Territory. This was because of legal cases that were going on before.",Muss,Splittings,67.0,75.0,100.0,-0.9592757369591428,-0.7248432573776206,1.3012507484068738
41,"These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.",These missions will reestablish a presence on the Moon and show approaches needed for future scientific studies.,Human 2 Writing,Deletions,90.0,90.0,100.0,0.658458946206007,1.167799345540836,1.3012507484068738
0,"The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, through additions in the medieval and Early Modern periods, to a major expansion of accommodation in the Victorian era and then further extensions at the turn of the 20th century and more recently.","Winchester College was founded in 1382, and has since gone through different phases of construction, featuring a variety of architectural styles from Medieval, Early Modern, Victorian to 20th century.",GPT-3-zero-shot,Deletions,95.0,100.0,95.0,1.010140399067996,1.7344139016444038,1.9270588908618749
19,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. However, they think that true peace has not been fully realized yet.",Human 2 Writing,Splittings,85.0,90.0,100.0,0.3067774933440179,1.167799345540836,1.3012507484068738
44,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","Russia has launched a new series of cruise missile strikes, mainly in Western Ukraine. This has resulted in many power cuts, with Lviv suffering a full blackout.",GPT-3-zero-shot,Splittings,95.0,65.0,80.0,1.010140399067996,-0.2487370447180839,-0.4188848798421144
33,"The film centers on a reclusive wealthy family who has spent months living in virtual isolation in the family mansion to prevent their community from finding out that daughter Hélène has gotten pregnant from a one-night stand, only to have their fragile equilibrium challenged when Hélène abandons the house soon after the baby's birth to look for the father.","The movie is about a family who spend months living in virtual isolation because their daughter Hélène has gotten pregnant after a one-night stand. After the baby is born, Hélène leaves the house to look for the father, but the family does not know if the father is the father of the baby or not.",Muss,Splittings,60.0,80.0,65.0,-1.4516297709659276,0.6011847894372679,-1.7089866010288557
41,"These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.","The goal of these missions is to put humans back on the Moon and show the technologies and strategies that are necessary for further scientific research, like exploring Mars.",GPT-3-few-shot,Paraphrases,95.0,60.0,100.0,1.010140399067996,-0.5320443227698679,1.3012507484068738
20,"Whereas earlier major protests, which were violently quelled by Iran's government, focused on election results or economic woes, the current protest, besides increased rights for women, has one main demand: the overthrow of the Islamic Republic.","Earlier major protests focused on election results or economic problems and were violently stopped by Iran’s government. In addition to increasing women’s rights, the current protest has one main demand: the overthrow of the Islamic Republic.",Human 1 Writing,Splittings,86.0,81.0,70.0,0.3771137839164157,-0.212072044734937,0.3445089489032916
46,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.","The film made over $552 million, becoming the eighth highest-grossing film of 2022.",Human 2 Writing,Paraphrases,90.0,58.0,100.0,0.658458946206007,-0.6453672339905815,1.3012507484068738
40,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On November 20, 2022, at 19:09 UTC, the spacecraft entered the lunar sphere of influence and the Moon's gravity became stronger than the Earth's when the spacecraft was very close to it.",Muss,Paraphrases,75.0,55.0,90.0,-0.3965854123799603,-0.8153516008216519,0.4411829342823797
51,"Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.","Before Bankman-Fried lost all of his money in November 2022, he was a very important donor to the Democratic Party.",Muss,Paraphrases,100.0,95.0,60.0,1.3618218519299852,1.4511066235926198,-0.2885110278801416
21,"In a difficult situation, it encouraged him to study Graphic Design in 2007, and he's been since as a Cinematographer in the film industry, also having a lot of experience with photography and experience in the field of graphic design.","During hard times, he was led to study Graphic Design, and after that became a cinematographer. Also, he had a lot of experiences with photography and graphic design.",Human 2 Writing,Splittings,100.0,60.0,88.0,1.3618218519299852,-0.5320443227698679,0.3861610366815272
12,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","FIFA told all participating nations to stop talking about Qatar's human rights records on November 5, 2022. They wanted everyone to ""respect all opinions and beliefs without telling the rest of the world what to do"" and urged people to ""focus on the football.""",GPT-3-zero-shot,Splittings,75.0,60.0,100.0,-0.3965854123799603,-0.5320443227698679,1.3012507484068738
48,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, an interview of Ronaldo with journalist Piers Morgan was published. Ronaldo said he was ""betrayed"" by ten Hag and other people who wanted him to leave the club. He also said the club ""doubted"" him when he said he couldn't come to pre-season training due to his daughter's illness. He was unhappy because ten Hag did not show him respect.",GPT-3-few-shot,Splittings,90.0,80.0,85.0,0.658458946206007,0.6011847894372679,1.2940389140784416
4,"Repeatedly besieged during the War of Restoration of Independence, it was during the siege of the city of Elvas, led by the Spanish commander Don Luis de Haro in 1658, that the fort stood out for its defenders' heroic resistance.","It was besieged repeatedly during the War of Restoration of Independence. During the siege of the city of Elvas led by the Spanish commander Don Luis de Haro in 1658, the fort stood out for its defenders'heroic resistance.",T5-3B,Splittings,78.0,40.0,70.0,-0.1855765406627668,-1.6652734349770038,-1.2789526939666087
13,"Drone footage released by the Islamic State showed bombs being dropped on an ammunitions facility located in Deir ez-Zor, Syria, an area of contested control between the Islamic State and the Syrian government at the time.","Drone footage released by Islamic State showed bombs being dropped on an ammunitions facility in Deir ez-Zor, Syria. This was an area of contested control between the Islamic State and the Syrian government at the time.",T5-3B,Splittings,70.0,30.0,50.0,-0.7482668652419494,-2.231887991080572,-0.9215310046635748
49,United began seeking legal action over whether Ronaldo had breached his contract and was looking to terminate his contract.,United started legal action to see if Ronaldo had broken his contract. They wanted to end his contract.,Muss,Splittings,90.0,65.0,100.0,0.658458946206007,-0.2487370447180839,1.3012507484068738
17,"Unlike the first film adaptation, in which director Samuel Fuller entirely wrote out the character of Gary, replaced Seberg with a younger fictional actress, and recast the story as a horror film centred on the dog itself, Barbeau-Lavalette remained more faithful to the original book.","Unlike the first movie version, in which director Samuel Fuller entirely wrote out the character of Gary, replaced Seberg with a younger actress, and recast the story as a horror movie about the dog itself, Barbeau-Lavalette remained more faithful to the original book.",T5-3B,Paraphrases,55.0,60.0,53.0,-1.8033112238279168,-0.5320443227698679,-0.7316250116285449
48,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, Piers Morgan interviewed Ronaldo, who expressed feeling ""let down"" by ten Hag and a few others who wanted him to leave the club. He also said the club ""questioned"" him when he said he was not available to attend pre-season training due to his daughter being ill. Ronaldo added that he felt ten Hag lacked ""regard for me"", which ultimately caused Ronaldo to be unhappy with the communication from the club.",GPT-3-zero-shot,Splittings,83.0,70.0,60.0,0.1661049121992222,0.0345702333337,-0.2885110278801416
36,"In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.","In their initial match in the group, they beat Argentina 2-1. Argentina had gone 36 games without a loss since 2019.",GPT-3-few-shot,Splittings,92.0,85.0,87.0,0.7991315273508026,0.884492067489052,0.3006991679077466
22,"In addition to farming, Corbin has expanded his business to include agritourism, using his farm to host weddings, host corporate meetings, and attract visitors to a large annual Christmas-themed display.","In addition to farming, Corbin’s business also offers agritourism. Corbin uses his farm to host weddings, host corporate meetings, and attract visitors to a Christmas display every year.",Human 2 Writing,Splittings,92.0,70.0,85.0,0.7991315273508026,0.0345702333337,0.1297754303601854
30,"The club said on social media that customers subdued the gunman, that it was ""devastated by the senseless attack on our community"", and that it offered condolences to the victims and their families.","The club said on social media that the gunman was subdued by customers and that it was ""devastated by the senseless attack on our community"". It offered condolences to the victims and their families.",Muss,Splittings,78.0,60.0,55.0,-0.1855765406627668,-2.006771288984329,-0.6050210162718582
51,"Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.",Bankman-Fried donated to Democratic Party candidates before their wealth declined in November 2022.,GPT-3-few-shot,Paraphrases,70.0,20.0,55.0,-0.7482668652419494,-2.79850254718414,-0.6050210162718582
7,"After defeating PSD candidate Viorica Dăncilă by a landslide in 2019, his second term has been marked by the COVID-19 pandemic and by tremendous political instability given the corrupt governments he has endorsed after the 2020 legislative elections, in their composition being also his closest political allies, the social democrats, which he has endorsed at governance even more than Ion Iliescu.","Ion Iliescu was re-elected in 2019, winning by a landslide. Since then, his second term has been challenged by the COVID-19 pandemic and the unstable political situation created by his corruption-tainted ally governments in 2020, including the Social Democrats which he has chosen to remain in power, even more than in his first term.",GPT-3-zero-shot,Splittings,37.0,90.0,30.0,-3.0693644541310774,1.167799345540836,-2.187570958230441
55,"A Morning Consult poll in mid-November 2022 found that only 28% of Americans supported having an impeachment investigation or investigations into Hunter Biden's business dealings to be a top congressional priority, though it also found more than half of self-identified Republicans supported it as a top congressional priority.","A tech company called Morning Consult conducted a poll in mid-November 2022. This poll found that only 28% of Americans thought it was important for congress to look into Hunter Biden’s business exchanges. However, the poll also found that more than half of Republicans thought it was important for congress to look into this issue.",Human 2 Writing,Splittings,88.0,80.0,95.0,0.5177863650612113,0.6011847894372679,0.9843941180979914
10,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.",The book has more than 200 newly commissioned colour photographs by the British architectural photographer Morley von Sternberg. There are also older images where needed to show buildings that have been significantly altered or demolished.,T5-3B,Splittings,80.0,80.0,63.0,-0.0449039595179712,0.6011847894372679,-0.0986050348451116
44,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.",Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile attacks. The city of Lviv has experienced a total blackout.,Muss,Splittings,82.0,80.0,85.0,0.0957686216268244,0.6011847894372679,0.0111490272201326
14,"On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak announces the construction of a barrier along the border with the Russian exclave of Kaliningrad, as Poland believes that Russia will use the border to illegally transport African and Asian immigrants to Europe.","Recently,  Poland’s Minister of National Defence announced that Poland will create a barrier along its border with the Russian exclave of Kaliningrad. They aim to stop Russia from illegally transporting migrants to Europe.",Human 2 Writing,Splittings,85.0,55.0,90.0,0.3067774933440179,-0.8153516008216519,1.6105489024701585
31,"According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people including 43 minors under 18 years of age had been killed as a result of the government's intervention in the protests, involving tear gas and gunfire, making the protests the deadliest since the 2019–2020 protests that resulted in more than 1,500 fatalities.",The non-profit organization Iran Human Rights says that at least 378 people including 43 minors had been killed because of the government's actions in the protests. These actions involved tear gas and gunfire. These protests have been the deadliest since the 2019–2020 protests.,Human 1 Writing,Splittings,88.0,75.0,75.0,0.5177863650612113,0.317877511385484,-0.7248432573776206
11,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.","The last president to run after leaving office was Theodore Roosevelt, who ran in the 1912 election and came in second. Herbert Hoover, the President of the United States, tried to run for president several times after leaving office, but he was not chosen by the Republican Party.",Muss,Splittings,88.0,70.0,55.0,0.5177863650612113,0.0345702333337,-0.6050210162718582
26,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour stream to honor Takeoff. He dissected videos from the time of Kirshnik's murder and asked everyone to stop glorifying violence in hip-hop, such as that by rappers YNW Melly and Tay-K who were convicted of murder.",GPT-3-few-shot,Splittings,90.0,60.0,95.0,0.658458946206007,-0.5320443227698679,1.9270588908618749
2,"In Marriages and Infidelities, Oates explicitly alludes to novellas and short stories by earlier writers, making use of either their titles or their themes and adapting them in accordance with her artistic intentions.","Oates references short stories written by earlier writers in her book, Marriages and Infidelities. She does this by using the stories’ titles or themes and changing them to match her artistic goals.",Human 1 Writing,Splittings,88.0,75.0,85.0,0.5177863650612113,0.317877511385484,0.1297754303601854
5,"Nasepia has an appearance similar to that of most other Erniettomorphs from Namibia, with it having a leaf-like body with thin ribs and spindle-shaped bodies, however it differentiates itself from other taxa such as Pteridinium and Rangea in the sense that it has smaller petaloids and with the configuration of the ribs being sub-parallel to its axis.",Nasepia has an appearance similar to that of most other Erniettomorphs from Namibia. It has a leaf-like body with thin ribs and spindle-shaped bodies.,T5-3B,Splittings,75.0,60.0,65.0,-0.3965854123799603,-0.5320443227698679,-1.5794619451154266
4,"Repeatedly besieged during the War of Restoration of Independence, it was during the siege of the city of Elvas, led by the Spanish commander Don Luis de Haro in 1658, that the fort stood out for its defenders' heroic resistance.","It was often attacked during the War of Restoration of Independence. In 1658, the Spanish commander Don Luis de Haro attacked the city of Elvas, and the defenders of the fort gave their lives to save the city.",Muss,Splittings,80.0,75.0,100.0,-0.0449039595179712,0.317877511385484,1.3012507484068738
28,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","Abi (played by Bolu Essien) had a difficult beginning at a top Lagos advertising agency. Despite this, she was promoted to become the temporary manager when the original manager had to go to a different branch.",GPT-3-zero-shot,Splittings,74.0,55.0,85.0,-0.4669217029523581,-0.8153516008216519,1.2940389140784416
23,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.",An activist who did not want to be named said the Egyptian government was holding random arrests ahead of COP. He said they stopped people at random and checked their phones to look for evidence of dissent.,Muss,Splittings,98.0,65.0,80.0,1.2211492707851896,-0.2487370447180839,-0.4188848798421144
25,"On 3 November 2022, the British Foreign Secretary James Cleverly announced that the UK and Mauritius had decided to begin negotiations on sovereignty over the British Indian Ocean Territory, taking into account the recent international legal proceedings.","On 3 November 2022, the British Foreign Secretary James Cleverly declared that Mauritius and the UK would begin talks to discuss control over the British Indian Ocean Territory. This was taking into account the recent international legal proceedings.",Human 1 Writing,Splittings,86.0,92.0,80.0,0.3771137839164157,0.7280085117766496,-0.4188848798421144
38,"The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.","The Iranian team became famous in their opening match against England when they refused to sing the national anthem to support the Mahsa Amini protests. Because of this, some Iranian supporters cheered against their own team or boycotted their team during the protests.",Human 1 Writing,Splittings,45.0,65.0,60.0,-2.506674129551895,-0.2487370447180839,-2.006771288984329
36,"In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.",In the opening game of their group they defeated a much fancied Argentina side 2-1. This ended an Argentine unbeaten streak of 36 games dating back to 2019.,T5-3B,Splittings,85.0,50.0,85.0,0.3067774933440179,-1.098658878873436,0.1297754303601854
21,"In a difficult situation, it encouraged him to study Graphic Design in 2007, and he's been since as a Cinematographer in the film industry, also having a lot of experience with photography and experience in the field of graphic design.","In a difficult situation, it encouraged him to study Graphic Design in 2007. He is now working as a Cinematographer in the movie industry, also having a lot of experience with photography and experience in the field of graphic design.",T5-3B,Splittings,75.0,55.0,75.0,-0.3965854123799603,-0.8153516008216519,-0.7248432573776206
48,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On November 14th, Ronaldo said in an interview that he felt “betrayed” by ten Hag and others who wanted Ronaldo to leave the club. He also added that the club “doubted” him when he could not attend pre-season practice due to his sick daughter. Finally, he said that he does not respect ten Hag “because he doesn’t show respect for me.”",Human 1 Writing,Splittings,100.0,60.0,93.0,1.3618218519299852,-0.5320443227698679,1.8004548955051882
8,"Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.","Musk said that Twitter Blue would cost around US$8.00 per-month. It includes fewer ads, the ability to upload audio and video of any length, and verified accounts.",GPT-3-few-shot,Splittings,77.0,90.0,60.0,-0.2559128312351647,1.167799345540836,-2.006771288984329
49,United began seeking legal action over whether Ronaldo had breached his contract and was looking to terminate his contract.,United started to see if Ronaldo had legally broken his contract. They wanted to end his contract.,Human 1 Writing,Splittings,95.0,62.0,75.0,1.010140399067996,-0.4187214115491543,-0.8489187869043615
15,"Major American and British oil producers reported record profits in 2022, rewarding their shareholders with dividends and stock buybacks rather than following their past practice of plowing profits back into more production.",Major American and British oil companies reported record profits in 2022. They rewarded their shareholders with dividends and stock buybacks.,T5-3B,Splittings,92.0,60.0,90.0,0.7991315273508026,-0.5320443227698679,0.4411829342823797
45,"The film received positive reviews from critics, with praise towards Coogler's direction, the action sequences, production and costume design, the cast's performances (particularly those of Wright, Gurira, Huerta, and Bassett), emotional weight, musical score, and its tributes to Boseman, although the runtime received some criticism.","The movie received positive reviews from critics. They praised Coogler's direction, the action sequences, costume design, the cast's performances, emotional weight, musical score, and the tributes to Boseman.",T5-3B,Splittings,85.0,40.0,60.0,0.3067774933440179,-1.6652734349770038,-0.2885110278801416
29,"However, upon Flynn's apparent success in securing sufficient backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role.""","However, after Flynn was able to get enough support to become council president, Arroyo said that he was happy for him. Arroyo said that he was happy for Flynn's kindness and work ethic, and that he looked forward to seeing how Flynn used those qualities in his new job.",Muss,Splittings,82.0,65.0,85.0,0.0957686216268244,-0.2487370447180839,0.1297754303601854
34,"Days prior to the start of the 2022 FIFA World Cup, Qatar was accused of reportedly having paid actors to play the role of fans at the tournament in order to promote the country.","Before the 2022 FIFA World Cup, Qatar was accused of hiring paid actors to act as fans at the tournament to promote the country.",Human 1 Writing,Paraphrases,85.0,90.0,70.0,0.3067774933440179,1.167799345540836,0.3445089489032916
20,"Whereas earlier major protests, which were violently quelled by Iran's government, focused on election results or economic woes, the current protest, besides increased rights for women, has one main demand: the overthrow of the Islamic Republic.","Previous protests in Iran had been about election results and economic troubles, and the government had responded violently. Now, protesters want more rights for women, but their main goal is to end the Islamic Republic.",GPT-3-few-shot,Splittings,98.0,100.0,78.0,1.2211492707851896,1.4117034619668944,0.8509249303300382
6,"Republicans have blamed the increase in violent crime and homicides in 2020 and 2021 on progressives and liberals, although Biden had previously rejected calls to ""defund the police"", a slogan supported by racial justice protesters.","Republicans have blamed the increase in violent crime and homicides in 2020 on progressives and liberals. Biden previously rejected calls to "" defund the police "", a slogan supported by racial justice protesters.",T5-3B,Splittings,63.0,40.0,80.0,-1.2406208992487342,-1.6652734349770038,-0.4188848798421144
14,"On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak announces the construction of a barrier along the border with the Russian exclave of Kaliningrad, as Poland believes that Russia will use the border to illegally transport African and Asian immigrants to Europe.","On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak announces the construction of a barrier along the border with the Russian exclave of Kaliningrad. Poland believes that Russia will use the border to illegally transport African and Asian immigrants to Europe.",T5-3B,Splittings,70.0,50.0,53.0,-0.7482668652419494,-1.098658878873436,-0.7316250116285449
46,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.","The movie has so far made over $552 million worldwide, making it the eighth highest-grossing movie.",Muss,Paraphrases,75.0,80.0,85.0,-0.3965854123799603,0.6011847894372679,0.0111490272201326
34,"Days prior to the start of the 2022 FIFA World Cup, Qatar was accused of reportedly having paid actors to play the role of fans at the tournament in order to promote the country.","Before the 2022 FIFA World Cup began, Qatar was reported to have paid people to pretend to be fans in order to create a good image for the country.",GPT-3-zero-shot,Paraphrases,95.0,80.0,65.0,1.010140399067996,0.6011847894372679,0.027998960511575
22,"In addition to farming, Corbin has expanded his business to include agritourism, using his farm to host weddings, host corporate meetings, and attract visitors to a large annual Christmas-themed display.","As well as farming, Corbin has started a small business called ""Agritourism"". He uses his farm to host weddings, business meetings, and a big Christmas display every year.",Muss,Splittings,88.0,100.0,70.0,0.5177863650612113,1.7344139016444038,-1.1521526012465235
4,"Repeatedly besieged during the War of Restoration of Independence, it was during the siege of the city of Elvas, led by the Spanish commander Don Luis de Haro in 1658, that the fort stood out for its defenders' heroic resistance.","The city of Elvas was besieged multiple times during the War of Restoration of Independence, but in 1658 Don Luis de Haro led a particularly memorable siege. The fort was particularly noted for its heroic defenders who successfully defended the area.",GPT-3-zero-shot,Splittings,86.0,85.0,80.0,0.3771137839164157,0.884492067489052,-0.4188848798421144
58,"The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.","The Creative Gene is a book that Hideo Kojima wrote about his life. The book has a lot of short stories, essays, and stories about his life. Many of the stories are about things that Kojima has loved as a child.",Muss,Splittings,80.0,100.0,45.0,-0.0449039595179712,1.7344139016444038,-1.2380409930552916
