sent_id,sys_name,orig_sent,simp_sent,sys_type,fluency,fluency_zscore,meaning,meaning_zscore,simplicity,simplicity_zscore
328,ACCESS,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,People with cardiomyopathy often have a risk of heart cardiac death or both.,NeuralSeq2Seq,72.53333333,-0.007049764,55.6,-0.210067277,31.0,-0.493219081
310,Dress-Ls,"Ned and Dan advanced to the police camp, ordering them to surrender.",Ned and Dan advanced to the police camp.,NeuralSeq2Seq,91.2,0.699000842,62.06666667,0.027335521,64.8,0.513719834
215,DMASS-DCSS,"By most accounts, the instrument was nearly impossible to control.","By most other singers, the instrument was nearly impossible to control.",NeuralSeq2Seq,69.86666667,-0.055502378,43.6,-0.535273754,28.93333333,-0.591668152
104,PBMT-R,"Shortly after attaining Category 4 status, the outer convection of the hurricane became ragged.","Shortly after reaching Category 4 status, the strength of the hurricane became ragged.",PBMT,78.86666667,0.266144265,71.93333333,0.331942086,66.53333333,0.525297414
85,Dress-Ls,Vouvray-sur-Huisne is a commune in the Sarthe department in the region of Pays-de-la-Loire in northwestern France.,It is found in the region Pays de la of in the Sarthe department in the west of France.,NeuralSeq2Seq,68.33333333,-0.059228987999999996,43.13333333,-0.553558213,41.93333333,-0.20988267100000002
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,Semantics+PBMT,84.26666667,0.449544514,82.66666667,0.6434761139999999,68.0,0.50647663
344,ACCESS,"Out of 16,421 participants in the national casting, she was chosen among the 15 candidates to appear on the TV show.","Out of 16,421 people living in the national casting, she was chosen among the 15 people to appear on the TV show.",NeuralSeq2Seq,75.0,0.15062562300000001,57.8,-0.071794981,40.0,-0.23893529600000002
304,Hybrid,"The Britannica was primarily a Scottish enterprise, as symbolised by its thistle logo, the floral emblem of Scotland.","The Britannica was a Enterprise,, the floral emblem of Scotland.",Semantics+PBMT,53.73333333,-0.652137066,29.4,-0.9418187090000001,28.0,-0.602300373
279,ACCESS,Geography The town lies in the Limmat valley between Baden and Zürich.,Geography The town is located in the Limmat valley between Baden and Zürich.,NeuralSeq2Seq,66.66666667,-0.22301883600000003,89.66666667,0.936605328,66.06666667,0.57353964
287,DMASS-DCSS,It is now the site of Meher Baba's samadhi (tomb-shrine) as well as facilities and accommodations for pilgrims.,It is now the site of Meher Baba's samadhi (tomb-shrine) as well as places and prisoners.,NeuralSeq2Seq,59.8,-0.41174541,35.6,-0.7471033159999999,20.93333333,-0.7932070590000001
259,SBMT-SARI,"A town may be correctly described as a market town or as having market rights even if it no longer holds a market, provided the right to do so still exists.","A town may be well known as a market town or as having market rights even if it no longer holds a market, as long as the right to do so there is still.",SBMT,71.6,0.003433623,74.86666667,0.527689644,37.0,-0.279737921
65,Hybrid,He is also a member of another Jungiery boyband 183 Club.,He is a member of boyband another Jungiery 183 Club.,Semantics+PBMT,64.2,-0.280276693,42.4,-0.48524194,20.26666667,-0.8658727190000001
103,SBMT-SARI,"Today, Landis' father has become a hearty supporter of his son and regards himself as one of Floyd's biggest fans.","Today, Landis' father is now a hearty in favour of his son and see him as one of Floyd's biggest fans.",SBMT,48.8,-0.775050928,64.53333333,0.087434002,21.4,-0.72269515
178,PBMT-R,"He excuses himself because he has to leave for rehearsal, and he and Dr. Schön leave.","Excuses himself to leave for, and he and Dr. Schön.",PBMT,24.26666667,-1.588672361,21.46666667,-1.200969543,12.73333333,-0.9726797509999999
216,PBMT-R,"Santa Maria Maggiore (St. Mary the Greater), the earliest extant church in Assisi.","Santa Maria Maggiore, (St. Mary greater), the earliest church in Assisi.",PBMT,62.46666667,-0.272327477,74.4,0.45549228799999997,63.73333333,0.40465052799999995
146,PBMT-R,"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.","James I made him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",PBMT,87.8,0.519675367,91.73333333,1.005390465,68.73333333,0.607056954
267,Dress-Ls,"Depending on the context, another closely-related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.","A person who is in the area governed, represented, or otherwise served by a politician.",NeuralSeq2Seq,83.13333333,0.376945717,48.2,-0.338651861,55.33333333,0.16850033600000003
246,ACCESS,"Nupedia was founded on March 9, 2000, under the ownership of Bomis, Inc, a web portal company.","Nupedia was founded on March 9, 2000. It was started by Bomis, Inc., a web portal company.",NeuralSeq2Seq,93.46666667,0.7472294290000001,92.66666667,0.98257351,81.53333333,0.9921276640000001
254,Dress-Ls,New South Wales's largest city and capital is Sydney.,The capital city of location@3 is Sydney.,NeuralSeq2Seq,66.66666667,-0.275681153,27.53333333,-0.982309445,22.73333333,-0.727543378
40,SBMT-SARI,He advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline.,He advocates using a user-centered design process in product development cycles and also works for popularizing trade design as a whole field.,SBMT,82.2,0.34686306,74.0,0.384119685,63.13333333,0.5468498310000001
351,DMASS-DCSS,"Pauline returned in the Game Boy remake of Donkey Kong in 1994, and later Mario vs. Donkey Kong 2: March of the Minis in 2006, although the character is now described as ""Mario's friend"".","Pauline come out in the Game Boy remake of Donkey Kong in 1994, and then Mario vs. Donkey Kong 2: March of the Minis in 2006, although the character is now said to be ""Mario's friend"".",NeuralSeq2Seq,80.06666667,0.264370655,71.6,0.365716661,35.73333333,-0.297232475
210,PBMT-R,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,PBMT,41.0,-1.144161547,55.53333333,-0.096917121,26.8,-0.568805715
260,ACCESS,A bastion on the eastern approaches was built later.,A bastion on the eastern side was built later.,NeuralSeq2Seq,87.73333333,0.41504168799999996,95.2,1.1022197120000001,93.33333333,1.3516041
156,DMASS-DCSS,"Usually portrayed as being bald, with long whiskers, he is said to be an incarnation of the Southern Polestar.","He is usually seen as being eccentric, with long, rook. He is shown to be an incarnation of the South Polestar.",NeuralSeq2Seq,56.6,-0.6622025579999999,31.26666667,-0.8326670740000001,17.8,-0.859904566
157,ACCESS,"A few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).","A few animals have chromatic response, changing color in changing environments, either seasonally (snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).",NeuralSeq2Seq,81.66666667,0.285011485,87.26666667,0.853444416,38.2,-0.28068021
202,ACCESS,"The album, however, was banned from many record stores nationwide.","However, the album was banned from many different countries.",NeuralSeq2Seq,89.4,0.516132667,39.93333333,-0.591914985,51.73333333,0.09292749800000001
224,DMASS-DCSS,"OEL manga series Graystripe's Trilogy There is a three volume original English-language manga series following Graystripe, between the time that he was taken by Twolegs in Dawn until he returned to ThunderClan in The Sight.",Graystripe manga series Graystripe's Trilogy There is a three volume first English-language manga series. It was shown between the time that he was taken by Twolegs in Dawn until he returned to ThunderClan in The Sight.,NeuralSeq2Seq,68.33333333,-0.172922715,65.0,0.132311078,51.26666667,0.134388579
75,PBMT-R,They are castrated so that the animal may be more docile or may put on weight more quickly.,They are castrated so that the animal can be more docile is put on weight more quickly.,PBMT,59.26666667,-0.47229876299999995,57.66666667,-0.018448498,27.66666667,-0.585282637
314,PBMT-R,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The SAT Reasoning Test (used to be Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,PBMT,93.6,0.755126238,88.0,0.876286502,73.66666667,0.703799579
218,DMASS-DCSS,"Railway Gazette International is a monthly business journal covering the railway, metro, light rail and tram industries worldwide.","Railway Gazette International is a monthly business publishing program covering the railway, metro, light rail and tram industries worldwide.",NeuralSeq2Seq,94.46666667,0.775475006,73.2,0.471055345,38.73333333,-0.316533975
268,Dress-Ls,"Prunk is a member of Institute of European History in Mainz, and a senior fellow of the Center for European Integration Studies in Bonn.",Prunk is a member of Institute of European History in Mainz.,NeuralSeq2Seq,88.53333333,0.569505513,63.8,0.122007356,77.4,0.8051962309999999
86,Dress-Ls,"If there are no strong land use controls, buildings are built along a bypass, converting it into an ordinary town road, and the bypass may eventually become as congested as the local streets it was intended to avoid.","If there are no strong land use controls, buildings are built along a bypass, converting it into an ordinary town road.",NeuralSeq2Seq,78.4,0.16782403,64.33333333,0.122117655,78.4,0.810213854
335,PBMT-R,"It has long been the economic centre of northern Nigeria, and a centre for the production and export of groundnuts.","It has long been the economic center of northern Nigeria, and a centre for the sale of groundnuts.",PBMT,88.26666667,0.526573676,77.86666667,0.46895883,76.4,0.7998246440000001
291,SBMT-SARI,Forty-nine species of pipefish and nine species of seahorse have been recorded.,49 species of pipefish and nine species of seahorse has been made.,SBMT,57.8,-0.560640541,40.73333333,-0.660051729,30.06666667,-0.538967911
50,Dress-Ls,"Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.","Ryan Prosser (born July 10, 1988 in location@1, location@2) is a rugby union player for Bristol Rugby in the Guinness Premiership.",NeuralSeq2Seq,65.93333333,-0.291283447,75.6,0.40828756200000005,30.73333333,-0.6036537270000001
99,Dress-Ls,Aliteracy (sometimes spelled alliteracy) is the state of being able to read but being uninterested in doing so.,Aliteracy is the state of being able to read but being uninterested in doing so.,NeuralSeq2Seq,97.8,0.908388656,95.4,1.070442735,82.26666667,0.97049367
59,DMASS-DCSS,"The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.",There are many other stories about the Gospel of Matthew. The Gospel of Luke is the Gospel of Matthew.,NeuralSeq2Seq,64.73333333,-0.204572828,14.26666667,-1.567062027,15.53333333,-1.087594432
178,Dress-Ls,"He excuses himself because he has to leave for rehearsal, and he and Dr. Schön leave.",He excuses himself because he has to leave for rehearsal.,NeuralSeq2Seq,95.06666667,0.7625593420000001,80.46666667,0.651914724,81.86666667,0.9673793409999999
232,Hybrid,The wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries.,The wounds inflicted are known as bludgeoning blunt-force trauma or injuries.,Semantics+PBMT,89.13333333,0.577003487,60.06666667,0.002324086,61.4,0.344083683
173,Hybrid,"This was substantially complete when Messiaen died, and Yvonne Loriod undertook the final movement's orchestration with advice from George Benjamin.","This was Messiaen died, and undertook Yvonne Loriod orchestration.",Semantics+PBMT,40.06666667,-1.210547505,32.33333333,-0.87583051,20.8,-0.9100671770000001
6,Hybrid,"There he died six weeks later, on 13 January 888.","There, he died.",Semantics+PBMT,81.86666667,0.220351933,44.06666667,-0.48977750700000006,54.26666667,-0.081669676
105,SBMT-SARI,The equilibrium price for a certain type of labor is the wage.,The price of balance for some type of work is the wage.,SBMT,72.26666667,-0.038750695,62.66666667,0.141429696,45.8,-0.041505508999999996
144,ACCESS,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. He was again from 1946 to 1948.,NeuralSeq2Seq,75.4,0.097635046,84.93333333,0.812831121,51.0,0.15729358599999999
197,SBMT-SARI,"Before the advent of the pocket calculator, it was the most commonly used calculation tool in science and engineering.","Before the advent of the pocket calculator, it was the most common design tool in science and engineering.",SBMT,90.2,0.592884567,50.53333333,-0.200948032,53.2,0.12513446
83,Dress-Ls,Take the square root of the variance.,The square root of the variance is the ###eos###.,NeuralSeq2Seq,32.86666667,-1.46976071,35.0,-0.706110261,15.33333333,-0.966391745
141,DMASS-DCSS,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.","On occasion, the man ""den master"" will also let a second man into the den.",NeuralSeq2Seq,64.4,-0.27528356600000004,62.0,0.13253846,57.46666667,0.262020029
140,DMASS-DCSS,"Cogeneration (also combined heat and power, CHP) is the use of a heat engine or a power station to simultaneously generate both electricity and useful heat.",A power station is a power station to gain control of energy and utilities.,NeuralSeq2Seq,51.73333333,-0.7172598029999999,18.53333333,-1.248621626,21.66666667,-0.69866984
178,DMASS-DCSS,"He excuses himself because he has to leave for rehearsal, and he and Dr. Schön leave.","He left him because he has to leave for viola, and he and Dr. Schön leave.",NeuralSeq2Seq,37.0,-1.245210445,43.8,-0.43389550600000004,26.33333333,-0.633029403
107,PBMT-R,"He settled in London, devoting himself chiefly to practical teaching.","He had settled in London, devoting himself to practical.",PBMT,61.13333333,-0.41053439399999997,42.4,-0.46422043,27.13333333,-0.630284864
143,SBMT-SARI,Below are some useful links to facilitate your involvement.,Here are some useful links to help your role.,SBMT,92.86666667,0.730532253,89.6,0.920952525,82.46666667,1.013166356
163,Dress-Ls,"Acanthopholis's armour consisted of oval plates set almost horizontally into the skin, with spikes protruding from the neck and shoulder area, along the spine.",Acanthopholis's armour consisted of oval plates set almost vertically into the skin.,NeuralSeq2Seq,95.8,0.768765135,29.26666667,-0.9446370009999999,60.8,0.334408864
263,DMASS-DCSS,This resulted in both Montenegro and Serbia becoming independent countries.,This happened in both Montenegro and Serbia becoming independent country.,NeuralSeq2Seq,63.73333333,-0.25984199399999997,47.26666667,-0.35581487799999995,14.13333333,-0.963515819
212,DMASS-DCSS,"Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.","Offenbach's many operettas, such as Orpheus in the Underworld, and La belle Hélène, were very popular in both France and the English-speaking world during the 1850s and 1860s.",NeuralSeq2Seq,91.53333333,0.671086501,93.26666667,1.022457282,72.53333333,0.696078491
180,ACCESS,This was absorbed into battalions being formed for XI International Brigade.,This was made into a group of battalions being made for XI International Brigade.,NeuralSeq2Seq,78.46666667,0.238865443,77.33333333,0.5819453920000001,56.73333333,0.290894072
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,Semantics+PBMT,28.53333333,-1.501936201,27.6,-1.050039076,13.26666667,-1.07506594
228,SBMT-SARI,"Dr. David Lindenmeyer (Australian National University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving hollow-dependent species like Leadbeater's possum.","Dr. David Lindenmeyer (Australian National University) has said that the need for a nest box shows that logging practices are not sustainable, for keeping hollow-dependent species such as Leadbeater the possum.",SBMT,63.4,-0.309466171,84.06666667,0.733608617,58.46666667,0.28370891800000003
11,Dress-Ls,"Alessandro (""Sandro"") Mazzola (born 8 November 1942) is an Italian former football player.","Alessandro (born 8 November, 1942) is a former Italian football player.",NeuralSeq2Seq,95.46666667,0.842591317,69.6,0.34167017899999996,61.46666667,0.405850084
185,Hybrid,About 95 species are currently accepted.,About 95 species are accepted.,Semantics+PBMT,84.6,0.48553742299999997,89.06666667,0.787772543,82.0,0.8627411709999999
138,Hybrid,"He died on May 29, 1518 in Madrid, Spain and was buried in the church of San Benito d'Alcantara.","He died, and was buried '.",Semantics+PBMT,72.2,-0.04510276,44.2,-0.691404745,65.2,0.311865152
285,PBMT-R,"Together they formed New Music Manchester, a group committed to contemporary music.",Together they formed the New Music Manchester group committed to.,PBMT,47.66666667,-0.8127473909999999,52.6,-0.38616681700000005,27.8,-0.804603085
134,PBMT-R,Their participation is limited until they reach legal adulthood.,Their work was limited until they reach legal adulthood.,PBMT,86.4,0.563918825,74.13333333,0.38675520700000005,57.4,0.16711647
205,Dress-Ls,"The company opened twice as many Canadian outlets as McDonald's ""Wendy's confirms Tim Hortons IPO by March"", Ottawa Business Journal, December 1, 2005, and system-wide sales also surpassed those of McDonald's Canadian operations as of 2002.","The company opened twice as many Canadian stores as McDonald's ""Wendy's confirms Tim Hortons IPO by March"", Ottawa Business Journal, December 1, 2005.",NeuralSeq2Seq,66.8,-0.17608848600000002,70.06666667,0.18482694800000002,74.73333333,0.67918915
232,SBMT-SARI,The wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries.,The wounds caused by a club are widely known as bludgeoning or blunt-force trauma wounds.,SBMT,87.33333333,0.623195238,94.6,0.969012324,73.6,0.787008514
90,ACCESS,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frideric Handel also served as Kapellmeister for George, Elector of Hanover, who later became George I of Great Britain.",NeuralSeq2Seq,81.8,0.434524814,97.0,1.034965075,74.66666667,0.652689298
87,Hybrid,"It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton Tableland.","It is a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton Tableland.",Semantics+PBMT,93.33333333,0.77889198,95.4,0.980848018,53.46666667,0.12219348099999999
307,Dress-Ls,"The latter provided audiences with the sort of information later provided by intertitles, and can help historians imagine what the film may have been like.",The latter provided audiences with the sort of information later provided by intertitles.,NeuralSeq2Seq,77.33333333,0.222557702,62.2,-0.20937798,65.6,0.42226442299999994
341,Dress-Ls,"From 1900 to 1920 many new facilities were constructed on campus, including facilities for the dental and pharmacy programs, a chemistry building, a building for the natural sciences, Hill Auditorium, large hospital and library complexes, and two residence halls.","From 1900 to 1920 many new facilities were constructed on campus, including facilities for the dental and pharmacy programs, a chemistry building.",NeuralSeq2Seq,76.33333333,0.18769355,57.8,-0.260035995,56.73333333,0.168703849
210,DMASS-DCSS,Orchestration Stravinsky first conceived of writing the ballet in 1913.,When Stravinsky started making the first composer the ballet in 1913.,NeuralSeq2Seq,35.0,-1.290053707,32.2,-0.796739043,15.33333333,-0.946061778
316,DMASS-DCSS,Some reports read that various factors increase the likelihood of both paralysis and hallucinations.,Many reports read that the number of problems become treated.,NeuralSeq2Seq,49.8,-0.718431383,23.6,-1.01898387,23.73333333,-0.677643475
96,DMASS-DCSS,The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.,The historical method is the arrangement and guidelines by which historians use main sources and other proof to research and then to write history.,NeuralSeq2Seq,81.4,0.346106686,80.86666667,0.6527848270000001,77.46666667,0.879300691
294,SBMT-SARI,"In April 1862, Ben was arrested on the orders of Police Inspector Sir Frederick Pottinger for participating in an armed robbery whilst in the company of Frank Gardiner.","In April 1862, Ben was detained on the orders of Police Inspector Sir Frederick Pottinger for taking part in an armed robbery while in the company of Frank Gardiner.",SBMT,92.06666667,0.7084160420000001,89.06666667,0.930411859,66.46666667,0.523072411
145,Hybrid,She was left behind (explanations for this vary) when the rest of the Nicoleños were moved to the mainland.,She was left vary) the rest were moved.,Semantics+PBMT,19.13333333,-1.9182649840000001,14.2,-1.385950974,8.8,-1.172776458
62,SBMT-SARI,"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.","It was found out by Stephen P. Synnott in images from the Voyager 1 space probe made on March 5, 1979 while orbit around Jupiter.",SBMT,67.73333333,-0.21842993300000002,89.33333333,0.9186650479999999,45.73333333,-0.124838125
208,PBMT-R,The plant is considered a living fossil.,The plant is thought to be a living fossil.,PBMT,99.4,0.956959236,94.53333333,1.0017662790000001,63.93333333,0.5049113789999999
16,ACCESS,In 1987 Wexler was inducted into the Rock and Roll Hall of Fame.,In 1987 Wexler became part of the Rock and Roll Hall of Fame.,NeuralSeq2Seq,91.66666667,0.6401744079999999,90.13333333,0.887593361,72.06666667,0.647552766
161,Dress-Ls,"The largest populations of Mennonites are in Canada, Democratic Republic of Congo and the United States, but Mennonites can also be found in tight-knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries.","The largest populations of Mennonites are in Canada, Democratic Republic of Congo and the United States.",NeuralSeq2Seq,90.8,0.600222355,63.8,0.089231534,85.8,1.078400286
316,Dress-Ls,Some reports read that various factors increase the likelihood of both paralysis and hallucinations.,Some reports read that various factors increase the chances of both paralysis and hallucinations.,NeuralSeq2Seq,94.13333333,0.762042145,93.6,0.982041182,78.8,0.9112221220000001
200,SBMT-SARI,"Seventy-five defencemen are in the Hall of Fame, more than any other current position, while only 35 goaltenders have been inducted.","$75 defencemen are in the Hall of Fame, more than any other current job, while only 35 goaltenders have been inducted.",SBMT,52.93333333,-0.594254937,46.8,-0.45324794799999996,21.26666667,-0.835584526
36,DMASS-DCSS,"In architectural decoration Small pieces of colored and iridescent shell have been used to create mosaics and inlays, which have been used to decorate walls, furniture and boxes.","In a few times, some pieces of colored and inlays shell build a mosaics. This cutting is used to build decorate and create, which have been used to build walls, furniture and boxes.",NeuralSeq2Seq,49.06666667,-0.783742504,48.4,-0.374914908,26.53333333,-0.67688173
77,Dress-Ls,"Benchmarking conducted by PassMark Software highlights the 2009 version's 52 second install time, 32 second scan time, and 7 MB memory utilization.","Benchmarking conducted by PassMark Software highlights the 2009 version's 52 second installed time, 32 second scan time.",NeuralSeq2Seq,73.13333333,0.058798505,73.2,0.312327822,45.6,-0.135640072
292,ACCESS,"Saint Martin is a tropical island in the northeast Caribbean, approximately 300 km (186 miles) east of Puerto Rico.","Saint Martin is a tropical island in the northeast Caribbean, about 300 km east of Puerto Rico.",NeuralSeq2Seq,97.86666667,0.944302373,92.66666667,0.9634849259999999,77.66666667,0.7936409759999999
72,ACCESS,It continues as the Bohemian Switzerland in the Czech Republic.,Bohemian Switzerland is a country in the Czech Republic.,NeuralSeq2Seq,84.53333333,0.45345241,43.26666667,-0.535381404,53.66666667,0.07700252099999999
256,Hybrid,"The name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","The name survives, radio station, and which have survived the demise.",Semantics+PBMT,32.13333333,-1.3283875040000002,22.86666667,-1.202483693,12.4,-1.110959856
326,ACCESS,"Before 1980, a section of the Commonwealth Railways Central Australian line passed along the western side of the Simpson Desert.","Before 1980, a part of the Commonwealth Railways Central Australian Line passed along the western side of the Simpson Desert.",NeuralSeq2Seq,92.73333333,0.656669808,94.06666667,1.025556628,70.0,0.353974845
301,Hybrid,"The singles from the album included ""By the Way"", ""The Zephyr Song"", ""Ca n't Stop"", ""Dosed"" and ""Universally Speaking"".","From the album included the singles ""by the Way"", ""The Zephyr Song"", ""Can't Stop"", ""Dosed"" and ""Universally Speaking"".",Semantics+PBMT,69.46666667,-0.11559203300000001,84.8,0.7853733820000001,27.8,-0.654637794
349,DMASS-DCSS,"Furthermore, she appeared in several music videos, including ""It Girl"" by John Oates and ""Just Lose It"" by Eminem.","She also acted in several music videos, including ""it girl"" by John Oates and ""Just Lose It"" by Eminem.",NeuralSeq2Seq,90.6,0.576295593,92.6,1.020954795,74.93333333,0.756188607
78,Hybrid,Volterra is a town in the Tuscany region of Italy.,Volterra is a town in the region of Tuscany Italy.,Semantics+PBMT,93.73333333,0.704418146,83.13333333,0.6713775679999999,45.6,-0.080245848
36,Dress-Ls,"In architectural decoration Small pieces of colored and iridescent shell have been used to create mosaics and inlays, which have been used to decorate walls, furniture and boxes.",In architectural decoration Small pieces of colored and iridescent shell have been used to create mosaics and inlays.,NeuralSeq2Seq,77.46666667,0.221568302,72.93333333,0.451350001,73.33333333,0.640681988
313,PBMT-R,A mutant is a type of fictional character that appears in comic books published by marvel comics.,A mutant is a type of character that appears in comic books published by Marvel Comics.,PBMT,97.33333333,0.9002007120000001,84.73333333,0.8299831520000001,78.46666667,0.799275372
82,ACCESS,"There are statues of Sir Alf Ramsey and Sir Bobby Robson, both former Ipswich Town and England managers, outside the ground.",There are many statues of Sir Alf Ramsey and Sir Bobby Robson. There are many former Ipswich Town in England.,NeuralSeq2Seq,57.93333333,-0.472676179,37.66666667,-0.6599483429999999,31.93333333,-0.504444094
34,SBMT-SARI,The British decided to eliminate him and take the land by force.,The British decided to remove him and take the land by force.,SBMT,98.8,0.940837508,78.13333333,0.5418084320000001,73.4,0.67481599
206,PBMT-R,"Plot Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, ""Never leave your partner behind"".","The Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, ""Never leave your partner behind"".",PBMT,80.93333333,0.315240007,89.86666667,0.953128903,61.26666667,0.336777128
279,SBMT-SARI,Geography The town lies in the Limmat valley between Baden and Zürich.,The land the city lies in the Limmat valley between Baden and Zürich.,SBMT,56.2,-0.5172884879999999,70.06666667,0.286888284,22.53333333,-0.7211934459999999
196,Dress-Ls,"Prospectors from California, Europe and China were also digging along the Peel River and up the mountain slopes.","Prospectors from California, Europe and China were also digging along the Peel River.",NeuralSeq2Seq,96.13333333,0.867481153,78.0,0.536481813,73.4,0.739338497
101,PBMT-R,It will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal.,It will then dislodge itself and sink back to the river bed in order to digest its food and wait for the next meal.,PBMT,94.4,0.761583693,91.86666667,0.924514262,43.06666667,-0.102478594
132,SBMT-SARI,The upper half also resembles the coat of arms of the former district Oberbarnim.,The top half also looks like the coat of arms of the former district Oberbarnim.,SBMT,90.0,0.6133244170000001,96.53333333,1.086447803,81.06666667,1.035871863
10,ACCESS,"The spacecraft consists of two main elements: the NASA Cassini orbiter, named after the Italian-French astronomer Giovanni Domenico Cassini, and the ESA Huygens probe, named after the Dutch astronomer, mathematician and physicist Christiaan Huygens.","The NASA Cassini orbiter is named after the Italian-French astronomer Giovanni Domenico Cassini, and the ESA Huygens probe, named after the Dutch astronomer, mathematician and physicist Christiaan Huygens.",NeuralSeq2Seq,74.46666667,0.14502674,66.93333333,0.211655558,57.0,0.29919719100000003
85,Hybrid,Vouvray-sur-Huisne is a commune in the Sarthe department in the region of Pays-de-la-Loire in northwestern France.,Vouvray-sur-Huisne is a commune.,Semantics+PBMT,92.26666667,0.727671655,55.4,-0.113351711,82.46666667,0.990325077
53,DMASS-DCSS,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.","Marquess of location@1 (number@1), a subdivision of the organization@1 (number@2)",NeuralSeq2Seq,23.2,-1.8341630230000001,7.4,-1.681147468,8.533333333,-1.314490226
217,DMASS-DCSS,Characteristics Radar observations indicate a fairly pure iron-nickel composition.,Characteristics Radar observations show a fairly pure iron-nickel makeup.,NeuralSeq2Seq,76.8,0.26870829399999996,93.73333333,1.083704282,79.4,0.931215045
147,DMASS-DCSS,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to get his award and then shown that he may not accept it.,NeuralSeq2Seq,68.53333333,-0.05105802,66.4,0.264713038,40.13333333,-0.191781101
42,ACCESS,Working Group I: Assesses scientific aspects of the climate system and climate change.,Working Group I: Assessesses look like the climate system and climate change.,NeuralSeq2Seq,42.2,-0.9693000409999999,31.73333333,-0.832517967,17.8,-0.9008176529999999
271,PBMT-R,The conference papers were published the next year in a bookMicroeconomic Foundations of Employment and Inflation Theory by Phelps et al.,The published the next year in a bookMicroeconomic Foundations of Employment and Inflation Theory by Phelps et al.,PBMT,42.0,-0.9753786990000001,47.6,-0.35006065799999997,22.6,-0.7188046290000001
289,SBMT-SARI,"In 2005, Meissner became the second American woman to land the triple Axel jump in national competition.","In 2005, Meissner became the second American woman to land the triple Axel jump in state aid.",SBMT,64.53333333,-0.27122856100000003,38.53333333,-0.6468801129999999,20.26666667,-0.8121250309999999
93,DMASS-DCSS,Oregano is an indispensable ingredient in Greek cuisine.,Oregano is an edible ingredient in Greek cuisine.,NeuralSeq2Seq,93.53333333,0.779138865,42.0,-0.580156529,59.06666667,0.30555091100000004
280,PBMT-R,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.","These ideally give very good habitat for chinkara, hog (deer, and blue bull.",PBMT,62.46666667,-0.33839592399999996,82.93333333,0.709632885,46.0,-0.028904912
283,ACCESS,"For Rowling, this scene is important because it shows Harry's bravery, and by retrieving Cedric's corpse, he demonstrates selflessness and compassion.","For Rowling, this scene is important because it shows Harry's bravery, and Cedric's corpse, he shows selflessness and compassion.",NeuralSeq2Seq,60.2,-0.349864241,42.53333333,-0.519980282,32.66666667,-0.41724169899999997
